"Mass","Mean","Median","SD","SED_Mean","SED_Median","SED_SD","SW_Mean","SW_Median","SW_SD"
871.336731370027,1,1,NA,NA,NA,NA,1,1,NA
873.280204274041,3,3,2,NA,NA,NA,3,3,2
875.263019276092,1,1,NA,NA,NA,NA,1,1,NA
875.26453308974,1,1,NA,NA,NA,NA,1,1,NA
875.298224972011,2,2,0,NA,NA,NA,2,2,0
875.335208897695,1,1,NA,NA,NA,NA,1,1,NA
877.20812092974,1,1,NA,NA,NA,NA,1,1,NA
877.244550312596,1.4,1,0.55,NA,NA,NA,1.4,1,0.55
877.317196810941,1,1,0,NA,NA,NA,1,1,0
879.347881326815,1,1,NA,NA,NA,NA,1,1,NA
881.238886367772,1,1,NA,NA,NA,NA,1,1,NA
883.203745502692,1,1,NA,NA,NA,NA,1,1,NA
883.270370437965,1.5,1.5,0.58,NA,NA,NA,1.5,1.5,0.58
885.284272898024,1.33,1,0.58,NA,NA,NA,1.33,1,0.58
887.261591162232,1,1,NA,NA,NA,NA,1,1,NA
887.336941678475,2,2,0,NA,NA,NA,2,2,0
889.276332073398,1,1,NA,NA,NA,NA,1,1,NA
889.3112813063,1,1,0,NA,NA,NA,1,1,0
891.215353638133,1,1,0,NA,NA,NA,1,1,0
891.325937184886,1,1,0,NA,NA,NA,1,1,0
893.306382029543,3,3,NA,NA,NA,NA,3,3,NA
895.283693336607,2,2,1.41,NA,NA,NA,2,2,1.41
897.278933531047,2,2,NA,NA,NA,NA,2,2,NA
225.433014401252,1,1,NA,NA,NA,NA,1,1,NA
248.048406121319,3,3,NA,NA,NA,NA,3,3,NA
262.05886183396,2,2,0.82,NA,NA,NA,2,2,0.82
263.905223700333,1,1,NA,NA,NA,NA,1,1,NA
272.060834091918,2,2,NA,NA,NA,NA,2,2,NA
274.058853399761,2.17,2,1.17,NA,NA,NA,2.17,2,1.17
289.064151606854,2.5,2.5,1.29,NA,NA,NA,2.5,2.5,1.29
295.243363924159,1,1,NA,NA,NA,NA,1,1,NA
296.085319699945,1,1,NA,NA,NA,NA,1,1,NA
301.929023255241,1,1,NA,NA,NA,NA,1,1,NA
303.043399462195,3.2,2.5,2.04,NA,NA,NA,3.2,2.5,2.04
303.079736323173,1.5,1.5,0.71,NA,NA,NA,1.5,1.5,0.71
306.10663046152,2.75,2.5,1.71,NA,NA,NA,2.75,2.5,1.71
327.120091410421,2.25,1.5,1.89,NA,NA,NA,2.25,1.5,1.89
342.098486023209,2.5,2.5,0.71,NA,NA,NA,2.5,2.5,0.71
357.072806948088,10,10,NA,NA,NA,NA,10,10,NA
362.161356821279,1,1,NA,NA,NA,NA,1,1,NA
366.062215665783,3,3,NA,NA,NA,NA,3,3,NA
366.997050077759,1,1,NA,NA,NA,NA,1,1,NA
367.046386729762,1,1,NA,NA,NA,NA,1,1,NA
371.108723979204,1,1,0,NA,NA,NA,1,1,0
372.064544529967,7,7,NA,NA,NA,NA,7,7,NA
375.064682494059,1,1,NA,NA,NA,NA,1,1,NA
381.13871066723,3.67,3,1.15,NA,NA,NA,3.67,3,1.15
382.056992663866,1.33,1,0.58,NA,NA,NA,1.33,1,0.58
383.072344692138,2,2,0,NA,NA,NA,2,2,0
384.12212116111,1.5,1.5,0.71,NA,NA,NA,1.5,1.5,0.71
385.140242592717,1,1,0,NA,NA,NA,1,1,0
391.123024219378,5,5,NA,NA,NA,NA,5,5,NA
392.070631914546,1,1,NA,NA,NA,NA,1,1,NA
398.062835841277,2,2,NA,NA,NA,NA,2,2,NA
398.064983507277,3.6,4,0.55,NA,NA,NA,3.6,4,0.55
402.058684357443,1,1,0,NA,NA,NA,1,1,0
403.042885185922,1,1,NA,NA,NA,NA,1,1,NA
407.053938674609,15,15,1.41,NA,NA,NA,15,15,1.41
409.165161273116,1,1,NA,NA,NA,NA,1,1,NA
412.104201032259,4,4,NA,NA,NA,NA,4,4,NA
413.156649393516,9,9,4.24,NA,NA,NA,9,9,4.24
415.042695570245,1,1,NA,NA,NA,NA,1,1,NA
418.063087696318,1.4,1,0.89,NA,NA,NA,1.4,1,0.89
424.06778096124,1.33,1,0.58,NA,NA,NA,1.33,1,0.58
425.160838917006,1.17,1,0.41,NA,NA,NA,1.17,1,0.41
436.108601655478,1,1,NA,NA,NA,NA,1,1,NA
439.176175537313,15.5,15.5,3.54,NA,NA,NA,15.5,15.5,3.54
441.106363224521,1.71,2,0.76,NA,NA,NA,1.71,2,0.76
444.069938993625,1.75,1.5,0.96,NA,NA,NA,1.75,1.5,0.96
454.040796067781,2,2,NA,NA,NA,NA,2,2,NA
454.07874451815,2,2,1.41,NA,NA,NA,2,2,1.41
454.114571658228,1.5,1.5,0.71,NA,NA,NA,1.5,1.5,0.71
456.068362055581,1,1,NA,NA,NA,NA,1,1,NA
456.069452413108,2,2,NA,NA,NA,NA,2,2,NA
467.085727656727,2,2,NA,NA,NA,NA,2,2,NA
480.093664534198,33.5,32.5,5.45,NA,NA,NA,33.5,32.5,5.45
482.036946068109,1.8,2,0.84,NA,NA,NA,1.8,2,0.84
482.109368111134,5.17,5,0.98,NA,NA,NA,5.17,5,0.98
484.101907938696,1.5,1.5,0.71,NA,NA,NA,1.5,1.5,0.71
490.073546564673,1.5,1.5,0.71,NA,NA,NA,1.5,1.5,0.71
498.154373851653,1,1,NA,NA,NA,NA,1,1,NA
509.230507670383,1,1,0,NA,NA,NA,1,1,0
510.103522618099,1.5,1.5,0.71,NA,NA,NA,1.5,1.5,0.71
513.042188055231,1,1,0,NA,NA,NA,1,1,0
514.109448146842,2,2,NA,NA,NA,NA,2,2,NA
516.12218207988,1,1,0,NA,NA,NA,1,1,0
521.122849916782,2.2,2,0.45,NA,NA,NA,2.2,2,0.45
525.041877620073,1,1,NA,NA,NA,NA,1,1,NA
528.089399204952,1,1,NA,NA,NA,NA,1,1,NA
529.093425201885,2,2,1.41,NA,NA,NA,2,2,1.41
533.276088744108,1,1,0,NA,NA,NA,1,1,0
535.104111888682,2,2,NA,NA,NA,NA,2,2,NA
535.10451409161,4.5,4.5,0.71,NA,NA,NA,4.5,4.5,0.71
537.077908356146,1.5,1.5,0.71,NA,NA,NA,1.5,1.5,0.71
541.072944052414,1,1,0,NA,NA,NA,1,1,0
543.108453558667,1,1,NA,NA,NA,NA,1,1,NA
545.088486389143,2,2,NA,NA,NA,NA,2,2,NA
547.103780967092,4.33,4,0.58,NA,NA,NA,4.33,4,0.58
547.141172579285,1,1,NA,NA,NA,NA,1,1,NA
549.119925388722,1.5,1.5,0.71,NA,NA,NA,1.5,1.5,0.71
551.193053999798,1.5,1.5,0.71,NA,NA,NA,1.5,1.5,0.71
555.052431297172,2,2,NA,NA,NA,NA,2,2,NA
556.181830627984,1,1,NA,NA,NA,NA,1,1,NA
560.114200844751,2,2,0,NA,NA,NA,2,2,0
561.119350650667,5,5,0,NA,NA,NA,5,5,0
561.119965271911,1,1,0,NA,NA,NA,1,1,0
561.146746479719,4.17,4,1.94,NA,NA,NA,4.17,4,1.94
565.173659143229,1.33,1,0.58,NA,NA,NA,1.33,1,0.58
568.145980048462,12,12,1.41,NA,NA,NA,12,12,1.41
570.161408245702,3.5,3.5,0.71,NA,NA,NA,3.5,3.5,0.71
574.141625329788,2,2,1.15,NA,NA,NA,2,2,1.15
579.089095387932,1,1,NA,NA,NA,NA,1,1,NA
581.104122472779,3,3,NA,NA,NA,NA,3,3,NA
583.123153757135,1.5,1.5,0.71,NA,NA,NA,1.5,1.5,0.71
587.117881524278,3.4,3.5,1.71,NA,NA,NA,3.4,3.5,1.71
587.135349163127,2,2,0,NA,NA,NA,2,2,0
588.135745426559,8.25,8.5,1.04,NA,NA,NA,8.25,8.5,1.04
589.133347955847,2,2,NA,NA,NA,NA,2,2,NA
592.131321526228,2.64,2,1.45,NA,NA,NA,2.64,2,1.45
592.166485069153,1.33,1,0.58,NA,NA,NA,1.33,1,0.58
595.159494724516,1,1,0,NA,NA,NA,1,1,0
596.241290725746,1,1,NA,NA,NA,NA,1,1,NA
597.234013148768,3.83,3,1.33,NA,NA,NA,3.83,3,1.33
598.177081779394,1.5,1.5,0.58,NA,NA,NA,1.5,1.5,0.58
598.178146539884,5,4,3.61,NA,NA,NA,5,4,3.61
599.118112768989,1,1,0,NA,NA,NA,1,1,0
601.132906111624,10.75,10.5,0.96,NA,NA,NA,10.75,10.5,0.96
601.134315828037,2,2,NA,NA,NA,NA,2,2,NA
602.116049771712,1,1,0,NA,NA,NA,1,1,0
602.151070963563,1.5,1,1,NA,NA,NA,1.5,1,1
602.152115190145,2.33,2,0.58,NA,NA,NA,2.33,2,0.58
603.149171603574,2.5,2.5,0.71,NA,NA,NA,2.5,2.5,0.71
609.160203964645,3,3,NA,NA,NA,NA,3,3,NA
609.161199162862,3.12,3,0.99,NA,NA,NA,3.12,3,0.99
614.151357264941,6,6,NA,NA,NA,NA,6,6,NA
614.180817269835,1.67,2,0.58,NA,NA,NA,1.67,2,0.58
617.12657289257,3,3,NA,NA,NA,NA,3,3,NA
620.126060089976,4.33,4,0.58,NA,NA,NA,4.33,4,0.58
620.162790216192,1,1,NA,NA,NA,NA,1,1,NA
620.19907499173,1,1,0,NA,NA,NA,1,1,0
624.120691050974,10,10,NA,NA,NA,NA,10,10,NA
625.154513979823,3.5,3.5,0.71,NA,NA,NA,3.5,3.5,0.71
627.148034567924,2.25,2.5,0.96,NA,NA,NA,2.25,2.5,0.96
628.188826301227,3,3,2.83,NA,NA,NA,3,3,2.83
630.14548893957,2,2,1.41,NA,NA,NA,2,2,1.41
630.190652647336,1,1,0,NA,NA,NA,1,1,0
631.256686721395,1,1,NA,NA,NA,NA,1,1,NA
632.162997675395,1,1,NA,NA,NA,NA,1,1,NA
636.157966552931,1,1,NA,NA,NA,NA,1,1,NA
638.143524798124,1,1,0,NA,NA,NA,1,1,0
639.03744235271,2,2,NA,NA,NA,NA,2,2,NA
639.244596827577,8.67,9,0.52,NA,NA,NA,8.67,9,0.52
640.189558419942,1.5,1.5,0.71,NA,NA,NA,1.5,1.5,0.71
641.207386478573,1,1,0,NA,NA,NA,1,1,0
643.178695734747,1,1,NA,NA,NA,NA,1,1,NA
643.215710962533,1.25,1,0.5,NA,NA,NA,1.25,1,0.5
644.197789376123,1,1,NA,NA,NA,NA,1,1,NA
647.305146708786,1,1,NA,NA,NA,NA,1,1,NA
651.184366054088,2,2,NA,NA,NA,NA,2,2,NA
651.186414190356,2,2,NA,NA,NA,NA,2,2,NA
651.221855209795,2,2,NA,NA,NA,NA,2,2,NA
653.164088011379,7,7,NA,NA,NA,NA,7,7,NA
653.187602387845,22.5,22.5,1.2,NA,NA,NA,22.5,22.5,1.2
655.13140931193,1.67,2,0.58,NA,NA,NA,1.67,2,0.58
660.19295966985,2,2,NA,NA,NA,NA,2,2,NA
665.20046304958,5,5,1.41,NA,NA,NA,5,5,1.41
668.19082368,1,1,NA,NA,NA,NA,1,1,NA
669.218436394299,3.35,4,1.22,NA,NA,NA,3.35,4,1.22
669.291567117514,10,10,NA,NA,NA,NA,10,10,NA
671.146910632358,4.83,4,2.64,NA,NA,NA,4.83,4,2.64
671.176215572445,5,5,NA,NA,NA,NA,5,5,NA
671.210587352046,1.5,1.5,0.71,NA,NA,NA,1.5,1.5,0.71
673.225168241955,4,4,NA,NA,NA,NA,4,4,NA
674.215841603343,1.5,1.5,0.71,NA,NA,NA,1.5,1.5,0.71
675.300492905715,1,1,0,NA,NA,NA,1,1,0
678.203660039614,2,2,NA,NA,NA,NA,2,2,NA
678.211702515203,2.25,2,0.71,NA,NA,NA,2.25,2,0.71
681.182997380162,3.75,3.5,1.71,NA,NA,NA,3.75,3.5,1.71
681.240715587597,2,2,NA,NA,NA,NA,2,2,NA
683.198924458567,2,2,0.82,NA,NA,NA,2,2,0.82
697.177656461406,4.17,4,0.41,NA,NA,NA,4.17,4,0.41
699.178025008011,4,4,NA,NA,NA,NA,4,4,NA
702.21095722629,1,1,NA,NA,NA,NA,1,1,NA
702.247160277619,1,1,NA,NA,NA,NA,1,1,NA
708.142293482617,1,1,NA,NA,NA,NA,1,1,NA
711.229103816903,3,3,1.58,NA,NA,NA,3,3,1.58
720.215140140619,2,2,NA,NA,NA,NA,2,2,NA
723.193324122622,3.5,3.5,0.71,NA,NA,NA,3.5,3.5,0.71
727.209199510091,5.33,5,0.58,NA,NA,NA,5.33,5,0.58
731.327027175546,1,1,NA,NA,NA,NA,1,1,NA
741.239703841166,2.43,3,1.13,NA,NA,NA,2.43,3,1.13
741.276579214628,4.86,5,1.86,NA,NA,NA,4.86,5,1.86
745.163108064066,1.33,1,0.58,NA,NA,NA,1.33,1,0.58
747.143438489835,2.33,2,0.58,NA,NA,NA,2.33,2,0.58
748.252248729698,1,1,NA,NA,NA,NA,1,1,NA
749.193663767135,7.67,8,0.71,NA,NA,NA,7.67,8,0.71
753.185711802445,1,1,0,NA,NA,NA,1,1,0
755.255201385506,2,2,0,NA,NA,NA,2,2,0
761.230024386845,9,8,1.73,NA,NA,NA,9,8,1.73
761.264154151948,1.5,1.5,0.58,NA,NA,NA,1.5,1.5,0.58
763.172170398457,1.6,1,0.89,NA,NA,NA,1.6,1,0.89
769.233431033095,1.33,1,0.58,NA,NA,NA,1.33,1,0.58
771.250714109854,10.75,10.5,0.96,NA,NA,NA,10.75,10.5,0.96
771.287299940591,2.5,2.5,1.29,NA,NA,NA,2.5,2.5,1.29
777.224329843145,4.56,5,1.51,NA,NA,NA,4.56,5,1.51
777.262372696093,3,3,0,NA,NA,NA,3,3,0
786.224048045648,2,2,NA,NA,NA,NA,2,2,NA
789.189045617082,3,3,2.83,NA,NA,NA,3,3,2.83
791.239555985401,3.5,3.5,1.38,NA,NA,NA,3.5,3.5,1.38
793.255403247371,2.33,2,0.58,NA,NA,NA,2.33,2,0.58
795.161902704804,1,1,NA,NA,NA,NA,1,1,NA
799.280807957557,1.5,1.5,0.58,NA,NA,NA,1.5,1.5,0.58
801.296450730291,3,3,NA,NA,NA,NA,3,3,NA
803.241655645831,1,1,NA,NA,NA,NA,1,1,NA
814.231686945388,1,1,NA,NA,NA,NA,1,1,NA
815.240521346109,1.5,1.5,0.71,NA,NA,NA,1.5,1.5,0.71
815.27765613253,1.8,2,0.63,NA,NA,NA,1.8,2,0.63
823.338597906986,1,1,0,NA,NA,NA,1,1,0
829.254768637293,3.2,3,1.92,NA,NA,NA,3.2,3,1.92
833.287848271238,1.67,2,0.58,NA,NA,NA,1.67,2,0.58
855.305133953849,1,1,NA,NA,NA,NA,1,1,NA
856.308498489235,1,1,NA,NA,NA,NA,1,1,NA
857.249098357381,1,1,NA,NA,NA,NA,1,1,NA
857.28387223183,1.5,1.5,0.71,NA,NA,NA,1.5,1.5,0.71
873.317270294784,1,1,NA,NA,NA,NA,1,1,NA
879.275533761499,1,1,NA,NA,NA,NA,1,1,NA
887.332301057628,1,1,0,NA,NA,NA,1,1,0
889.312946074745,1,1,NA,NA,NA,NA,1,1,NA
893.305556451508,1.5,1.5,0.71,NA,NA,NA,1.5,1.5,0.71
213.102362338735,1,1,NA,NA,NA,NA,1,1,NA
217.08882821926,1,1,NA,NA,NA,NA,1,1,NA
219.085185851555,1,1,NA,NA,NA,NA,1,1,NA
222.259413437271,1,1,NA,NA,NA,NA,1,1,NA
225.080154618284,4,4,NA,NA,NA,NA,4,4,NA
228.031080160067,1,1,NA,NA,NA,NA,1,1,NA
253.144701494397,3,3,NA,NA,NA,NA,3,3,NA
275.046696543838,3,3,NA,NA,NA,NA,3,3,NA
278.921503964679,2,2,NA,NA,NA,NA,2,2,NA
292.916221798872,1,1,NA,NA,NA,NA,1,1,NA
302.978285222082,28,22,12.17,NA,NA,NA,28,22,12.17
327.083648492407,2,2,0.89,NA,NA,NA,2,2,0.89
340.079805604661,1,1,NA,NA,NA,NA,1,1,NA
341.078052409983,7.5,7.5,0.71,NA,NA,NA,7.5,7.5,0.71
344.998186613151,1.29,1,0.76,NA,NA,NA,1.29,1,0.76
345.09267212768,2.67,2,1.15,NA,NA,NA,2.67,2,1.15
371.065329070917,3.67,4,1.53,NA,NA,NA,3.67,4,1.53
372.14554823183,3,3,1.41,NA,NA,NA,3,3,1.41
373.150668244851,4,4,1.41,NA,NA,NA,4,4,1.41
377.219994414148,1,1,NA,NA,NA,NA,1,1,NA
385.097834340018,1,1,NA,NA,NA,NA,1,1,NA
390.131862955847,1,1,NA,NA,NA,NA,1,1,NA
391.044054469948,3,3,0,NA,NA,NA,3,3,0
393.98723100471,1,1,0,NA,NA,NA,1,1,0
395.15430822571,2.33,2,0.58,NA,NA,NA,2.33,2,0.58
417.107367803705,1,1,NA,NA,NA,NA,1,1,NA
429.037418581727,1,1,NA,NA,NA,NA,1,1,NA
431.017074677011,1,1,0,NA,NA,NA,1,1,0
441.037755371459,1.5,1.5,0.71,NA,NA,NA,1.5,1.5,0.71
443.034778033982,2.5,2.5,0.71,NA,NA,NA,2.5,2.5,0.71
443.085615007021,2,2,1.41,NA,NA,NA,2,2,1.41
443.122110633503,1.38,1,0.51,NA,NA,NA,1.38,1,0.51
446.085960661403,19,19,4.24,NA,NA,NA,19,19,4.24
455.034699685799,1,1,NA,NA,NA,NA,1,1,NA
456.070206153557,3.5,3,1.73,NA,NA,NA,3.5,3,1.73
459.011985069752,2,2,0,NA,NA,NA,2,2,0
459.117178713532,7.12,7.5,1.36,NA,NA,NA,7.12,7.5,1.36
461.027591421826,2.5,2.5,0.71,NA,NA,NA,2.5,2.5,0.71
466.091329932933,1,1,NA,NA,NA,NA,1,1,NA
468.106943765406,2,2,0,NA,NA,NA,2,2,0
470.146173616181,2,2,0.82,NA,NA,NA,2,2,0.82
471.029874673223,1,1,NA,NA,NA,NA,1,1,NA
473.067116693377,2.4,3,0.89,NA,NA,NA,2.4,3,0.89
485.063988018762,2.33,2,0.58,NA,NA,NA,2.33,2,0.58
486.081176169879,1.5,1.5,0.71,NA,NA,NA,1.5,1.5,0.71
487.024532599757,1,1,NA,NA,NA,NA,1,1,NA
491.039991803367,1,1,0,NA,NA,NA,1,1,0
493.037366462441,2,2,NA,NA,NA,NA,2,2,NA
497.047253449831,1.44,1,0.53,NA,NA,NA,1.44,1,0.53
497.102387174303,1.67,2,0.58,NA,NA,NA,1.67,2,0.58
513.098328881947,5,5,NA,NA,NA,NA,5,5,NA
527.075139990172,1,1,NA,NA,NA,NA,1,1,NA
529.090532776611,1,1,NA,NA,NA,NA,1,1,NA
533.085492822622,1,1,NA,NA,NA,NA,1,1,NA
535.099279037046,1,1,NA,NA,NA,NA,1,1,NA
537.14422280781,1,1,NA,NA,NA,NA,1,1,NA
541.063059744003,2,2,NA,NA,NA,NA,2,2,NA
543.070744244563,1,1,NA,NA,NA,NA,1,1,NA
563.135567755415,2,2,NA,NA,NA,NA,2,2,NA
567.226218925618,1.5,1.5,0.71,NA,NA,NA,1.5,1.5,0.71
579.164221653217,3.17,2,2.71,NA,NA,NA,3.17,2,2.71
582.125670272994,3.5,3.5,0.71,NA,NA,NA,3.5,3.5,0.71
587.134911951807,4,4,NA,NA,NA,NA,4,4,NA
589.151405294256,1,1,NA,NA,NA,NA,1,1,NA
589.187608713724,3,3,NA,NA,NA,NA,3,3,NA
604.167456871808,2,2,NA,NA,NA,NA,2,2,NA
611.207876860391,5.5,5.5,0.71,NA,NA,NA,5.5,5.5,0.71
615.165883993486,2,2,NA,NA,NA,NA,2,2,NA
618.146774349275,3.75,3.5,2.5,NA,NA,NA,3.75,3.5,2.5
618.183070939723,1.25,1,0.5,NA,NA,NA,1.25,1,0.5
619.179425966988,4.8,5,0.84,NA,NA,NA,4.8,5,0.84
623.154209540921,1.8,1,1.1,NA,NA,NA,1.8,1,1.1
627.258591473271,1,1,NA,NA,NA,NA,1,1,NA
653.188721076998,1,1,0,NA,NA,NA,1,1,0
655.240581116125,1.86,1,1.21,NA,NA,NA,1.86,1,1.21
660.157715308857,1,1,NA,NA,NA,NA,1,1,NA
665.238040953615,1.33,1,0.58,NA,NA,NA,1.33,1,0.58
678.204621527568,1.5,1.5,0.71,NA,NA,NA,1.5,1.5,0.71
679.216626300382,2,2,NA,NA,NA,NA,2,2,NA
681.219184712869,1,1,NA,NA,NA,NA,1,1,NA
697.21490099232,1.67,2,0.58,NA,NA,NA,1.67,2,0.58
699.244066507537,2,2,NA,NA,NA,NA,2,2,NA
765.187664711572,1.75,1.5,0.96,NA,NA,NA,1.75,1.5,0.96
773.265575382359,3.5,4,1,NA,NA,NA,3.5,4,1
815.313976264614,1,1,0,NA,NA,NA,1,1,0
831.308314245986,2,2,NA,NA,NA,NA,2,2,NA
202.70557868454,1,1,NA,NA,NA,NA,1,1,NA
221.149197005931,9,9,NA,NA,NA,NA,9,9,NA
224.956124352498,1,1,NA,NA,NA,NA,1,1,NA
226.016402953315,2,2,NA,NA,NA,NA,2,2,NA
241.047972703949,6,6,NA,NA,NA,NA,6,6,NA
248.858734706102,2,2,NA,NA,NA,NA,2,2,NA
258.92100047514,1,1,NA,NA,NA,NA,1,1,NA
264.20579480585,1,1,NA,NA,NA,NA,1,1,NA
286.92938671921,1,1,0,NA,NA,NA,1,1,0
303.030183568211,1,1,0,NA,NA,NA,1,1,0
308.072095685875,2,2,1.41,NA,NA,NA,2,2,1.41
350.096528173418,2,2,1.41,NA,NA,NA,2,2,1.41
352.848792280379,1,1,NA,NA,NA,NA,1,1,NA
356.998380760748,1,1,NA,NA,NA,NA,1,1,NA
372.9123402887,1,1,NA,NA,NA,NA,1,1,NA
374.918733328771,1,1,0,NA,NA,NA,1,1,0
383.140791451898,1,1,NA,NA,NA,NA,1,1,NA
388.088790413314,1,1,0,NA,NA,NA,1,1,0
404.843715729633,1,1,NA,NA,NA,NA,1,1,NA
445.032116795462,1,1,NA,NA,NA,NA,1,1,NA
453.084625039485,1,1,NA,NA,NA,NA,1,1,NA
473.113921856413,2.33,2,0.58,NA,NA,NA,2.33,2,0.58
488.096424477188,2,2,NA,NA,NA,NA,2,2,NA
492.034190989479,1,1,NA,NA,NA,NA,1,1,NA
507.107905350762,6,6,2.83,NA,NA,NA,6,6,2.83
507.216160331104,1,1,0,NA,NA,NA,1,1,0
525.07861643292,2.75,2.5,0.96,NA,NA,NA,2.75,2.5,0.96
548.117929050748,1,1,NA,NA,NA,NA,1,1,NA
551.155809315396,6,6,NA,NA,NA,NA,6,6,NA
565.112140108121,4,4,1.41,NA,NA,NA,4,4,1.41
578.175286496833,5,5,NA,NA,NA,NA,5,5,NA
589.183930095188,1,1,NA,NA,NA,NA,1,1,NA
647.257086823365,1,1,NA,NA,NA,NA,1,1,NA
649.098080590343,1,1,NA,NA,NA,NA,1,1,NA
659.174752647073,6,6,NA,NA,NA,NA,6,6,NA
723.088667489579,2,2,NA,NA,NA,NA,2,2,NA
781.112060469231,1,1,0,NA,NA,NA,1,1,0
795.129588624258,1,1,NA,NA,NA,NA,1,1,NA
204.145687136446,1,1,NA,NA,NA,NA,1,1,NA
213.200401756713,4,4,NA,NA,NA,NA,4,4,NA
223.08683060585,2,2,NA,NA,NA,NA,2,2,NA
232.999681909278,3,3,NA,NA,NA,NA,3,3,NA
256.078640594997,1,1,NA,NA,NA,NA,1,1,NA
256.76705687745,1,1,NA,NA,NA,NA,1,1,NA
260.786153849977,1,1,NA,NA,NA,NA,1,1,NA
271.191672724706,2.5,2.5,0.71,NA,NA,NA,2.5,2.5,0.71
276.037890738649,1.33,1,0.58,NA,NA,NA,1.33,1,0.58
276.91758799436,1,1,NA,NA,NA,NA,1,1,NA
292.991064199089,2,2,NA,NA,NA,NA,2,2,NA
293.990560136652,1,1,NA,NA,NA,NA,1,1,NA
294.038824246099,1,1,NA,NA,NA,NA,1,1,NA
296.928999903654,1,1,NA,NA,NA,NA,1,1,NA
296.98598168869,1,1,NA,NA,NA,NA,1,1,NA
300.954087883607,1,1,NA,NA,NA,NA,1,1,NA
302.933383654009,1,1,NA,NA,NA,NA,1,1,NA
318.808249025243,1,1,NA,NA,NA,NA,1,1,NA
325.215067223176,4.5,4.5,0.71,NA,NA,NA,4.5,4.5,0.71
342.936967215335,1,1,NA,NA,NA,NA,1,1,NA
344.888052262192,1,1,NA,NA,NA,NA,1,1,NA
372.965065816302,1,1,NA,NA,NA,NA,1,1,NA
376.915854592237,1,1,NA,NA,NA,NA,1,1,NA
406.840794296827,1,1,NA,NA,NA,NA,1,1,NA
406.945045523688,1,1,NA,NA,NA,NA,1,1,NA
408.942072201328,1,1,NA,NA,NA,NA,1,1,NA
409.192497113578,4,4,4.24,NA,NA,NA,4,4,4.24
425.750419039949,1,1,NA,NA,NA,NA,1,1,NA
457.105364753713,2,2,1.41,NA,NA,NA,2,2,1.41
463.129361045168,1,1,NA,NA,NA,NA,1,1,NA
476.976941490917,1.67,2,0.58,NA,NA,NA,1.67,2,0.58
479.073263087681,4,4,NA,NA,NA,NA,4,4,NA
490.992604032285,1.33,1,0.58,NA,NA,NA,1.33,1,0.58
494.896527823037,1,1,NA,NA,NA,NA,1,1,NA
496.940083572016,2,2,NA,NA,NA,NA,2,2,NA
509.00317828411,4.33,4,0.58,NA,NA,NA,4.33,4,0.58
519.216329850765,1,1,0,NA,NA,NA,1,1,0
536.943823447344,1,1,0,NA,NA,NA,1,1,0
542.973251052112,1,1,NA,NA,NA,NA,1,1,NA
545.070401400201,12.27,13,1.28,NA,NA,NA,12.27,13,1.28
557.971720488912,1,1,NA,NA,NA,NA,1,1,NA
559.064403997538,1,1,NA,NA,NA,NA,1,1,NA
577.185103441673,1.25,1,0.5,NA,NA,NA,1.25,1,0.5
581.216562634893,2.5,2.5,0.71,NA,NA,NA,2.5,2.5,0.71
589.193124691263,3.33,4,2.08,NA,NA,NA,3.33,4,2.08
616.349108486602,5,5,NA,NA,NA,NA,5,5,NA
649.250533149438,6.33,9,4.62,NA,NA,NA,6.33,9,4.62
681.268563619501,4,4,NA,NA,NA,NA,4,4,NA
687.262420653808,1.5,1.5,0.71,NA,NA,NA,1.5,1.5,0.71
709.387479371958,1,1,NA,NA,NA,NA,1,1,NA
714.450653603248,1,1,NA,NA,NA,NA,1,1,NA
797.060914182221,1,1,NA,NA,NA,NA,1,1,NA
208.018154497924,1,1,NA,NA,NA,NA,1,1,NA
218.914216152708,1,1,NA,NA,NA,NA,1,1,NA
229.02743307499,2,2,NA,NA,NA,NA,2,2,NA
233.119617221419,1,1,NA,NA,NA,NA,1,1,NA
238.124976719819,2,2,NA,NA,NA,NA,2,2,NA
240.196981497403,1,1,NA,NA,NA,NA,1,1,NA
258.064321835589,2,2,NA,NA,NA,NA,2,2,NA
269.184142906129,2,2,NA,NA,NA,NA,2,2,NA
274.970399028741,2,2,NA,NA,NA,NA,2,2,NA
276.8252198271,1,1,NA,NA,NA,NA,1,1,NA
289.027836808514,2,2,1.41,NA,NA,NA,2,2,1.41
310.941806369267,1,1,0,NA,NA,NA,1,1,0
316.067612115841,1,1,0,NA,NA,NA,1,1,0
316.127463244278,2,2,NA,NA,NA,NA,2,2,NA
332.95232477606,5,5,NA,NA,NA,NA,5,5,NA
334.174320536324,2,2,NA,NA,NA,NA,2,2,NA
343.993570849514,13,13,NA,NA,NA,NA,13,13,NA
346.061538821464,1,1,NA,NA,NA,NA,1,1,NA
347.003201201975,1,1,NA,NA,NA,NA,1,1,NA
352.996966106324,1,1,0,NA,NA,NA,1,1,0
369.072504989395,1,1,NA,NA,NA,NA,1,1,NA
372.147673112283,4,4,NA,NA,NA,NA,4,4,NA
376.052533536866,1.67,1,1.15,NA,NA,NA,1.67,1,1.15
381.128839807927,16,16,NA,NA,NA,NA,16,16,NA
384.147800128622,5,5,1.41,NA,NA,NA,5,5,1.41
384.214587202539,1,1,NA,NA,NA,NA,1,1,NA
400.106120388354,1,1,NA,NA,NA,NA,1,1,NA
