"MolForm","cs.flag.emergent_overlap","Mass","Mean","Median","SD","SED_Mean","SED_Median","SED_SD","SW_Mean","SW_Median","SW_SD","info"
"C12H8O8N2",NA,"307.020912",10.3333333333333,8,6.80685928555405,NA,NA,NA,10.3333333333333,8,6.80685928555405,FALSE
"C12H9O3N","Sed Core - Water Inbetween","214.050931",7.43624161073826,7,3.1544094998242,6.47252747252747,6,2.89574653333954,8.94827586206897,9,2.96424549610209,FALSE
"C13H10O12","Sed Sat - Water Inbetween","357.009976",52.2333333333333,53,2.72514894668332,45.5,45.5,0.707106781186548,52.7142857142857,53,2.08801062252766,FALSE
"C13H10O4","Global in-between","229.050599",17.8679245283019,18,4.2291922116907,14.5833333333333,14.5,2.55235043707231,20.5862068965517,20,3.31142223846179,FALSE
"C13H10O5S",NA,"277.017612",22.3333333333333,20.5,5.71547606649408,NA,NA,NA,22.3333333333333,20.5,5.71547606649408,FALSE
"C13H10O6","Sed Inbetween - Water Core","261.040468",67,69,12.8613749648471,55.4363636363636,56,9.14646994517078,73.8387096774194,76,9.38000918069988,FALSE
"C13H10O6S2",NA,"324.984641",4,4,0.447213595499958,4,4,0.447213595499958,NA,NA,NA,FALSE
"C13H10O7S","Sed Sat - Water Inbetween","309.007479",27.85,27.5,5.99363697687192,18.5,18.5,9.19238815542512,28.8888888888889,28.5,4.87356481304272,FALSE
"C13H10O9N2",NA,"337.031472",12,12,NA,NA,NA,NA,12,12,NA,FALSE
"C13H11O7N3",NA,"320.052424",4.5,4.5,3.53553390593274,NA,NA,NA,4.5,4.5,3.53553390593274,FALSE
"C13H12O10","Sed Inbetween - Water Core","327.035782",69.6582278481013,71,15.634264245417,54.5230769230769,55,9.57553473100147,80.2365591397849,83,8.85314713075227,FALSE
"C13H12O10S","Sed Sat - Water Inbetween","359.007892",20.2272727272727,19,4.26426812993539,17,17,NA,20.3809523809524,19,4.30669467778005,FALSE
"C13H12O3",NA,"215.071315",5.125,5,2.16712449375401,NA,NA,NA,5.125,5,2.16712449375401,FALSE
"C13H12O3S",NA,"247.043452",21,21,1,NA,NA,NA,21,21,1,FALSE
"C13H13O3N",NA,"230.082315",9,9,NA,NA,NA,NA,9,9,NA,FALSE
"C13H13O5N3",NA,"290.078297",8.1,8,1.52388392675499,NA,NA,NA,8.1,8,1.52388392675499,FALSE
"C13H13O9NS",NA,"358.023896",9,10.5,4.28952211790544,NA,NA,NA,9,10.5,4.28952211790544,FALSE
"C13H14O15S",NA,"440.997928",1,1,0,1,1,0,NA,NA,NA,FALSE
"C13H14O2",NA,"201.092049",2,2,NA,2,2,NA,NA,NA,NA,FALSE
"C13H14O4N2S2",NA,"325.032171",1.71428571428571,1,0.951189731211342,1.71428571428571,1,0.951189731211342,NA,NA,NA,FALSE
"C13H14O5N2S2",NA,"341.026986",1,1,0,1,1,0,NA,NA,NA,FALSE
"C13H14O6N4",NA,"321.084026",2,2,NA,2,2,NA,NA,NA,NA,FALSE
"C13H15O12N3S",NA,"436.030536",1,1,NA,NA,NA,NA,1,1,NA,FALSE
"C13H15O3SP",NA,"281.040722",1,1,NA,1,1,NA,NA,NA,NA,FALSE
"C13H15O5N","Global in-between","264.087752",47.314606741573,49,10.6232971957627,33.8695652173913,35,7.85264488058344,52,51,6.75733220002824,FALSE
"C13H15O5N3",NA,"292.093885",19.75,20.5,6.89806736219163,NA,NA,NA,19.75,20.5,6.89806736219163,FALSE
"C13H15O5S2P","Global satellite","345.002609",2,2,0,2,2,0,2,2,NA,FALSE
"C13H15O9N","Sed Inbetween - Water Core","328.067419",50.6237623762376,54,10.0686160768484,36.4666666666667,39,9.67224797823034,53.093023255814,55.5,7.89434333144606,FALSE
"C13H16O5S","Global in-between","283.064623",7.32608695652174,6,4.80765291696981,3.66666666666667,3,2.35027860557201,9.09677419354839,7,4.70712112095194,FALSE
"C13H16O6N2","Global in-between","295.093638",8.15841584158416,9,5.69514297145792,1.52941176470588,1,0.895622151039798,11.5223880597015,11,3.82320747839894,FALSE
"C13H16O6N2S",NA,"327.065729",2,2,NA,NA,NA,NA,2,2,NA,FALSE
"C13H18O4S2",NA,"301.057345",2,2,NA,2,2,NA,NA,NA,NA,FALSE
"C13H18O6N2","Global in-between","297.109248",29.6290322580645,29,6.7197625615931,30.1,29.5,6.31488541287788,29.5384615384615,28.5,6.84982191971624,FALSE
"C13H18O8","Global core","301.092932",66.951871657754,68,10.1049777058167,63.4782608695652,65,9.29548899324328,70.3157894736842,72,9.75471861584721,FALSE
"C13H19O10NS",NA,"380.065849",1,1,NA,NA,NA,NA,1,1,NA,FALSE
"C13H19O14N",NA,"412.073379",1,1,NA,NA,NA,NA,1,1,NA,FALSE
"C13H19O9NS","Global satellite","364.070577",4,3,2.64575131106459,NA,NA,NA,4,3,2.64575131106459,FALSE
"C13H20O10NP","Global satellite","380.075298",5.7,6,2.31180545125329,6.5,6.5,0.707106781186548,5.5,5.5,2.56347977784662,FALSE
"C13H20O2","Sed Inbetween - Water Sat","207.139153",1,1,0,NA,NA,NA,1,1,0,FALSE
"C13H20O6","Global core","271.118718",95.6524064171123,97,11.0176804188736,97.1630434782609,100,10.4653033998464,94.1894736842105,94,11.3917614284819,FALSE
"C13H20O8N2","Sed Inbetween - Water Sat","331.114731",18.1111111111111,18,4.84635734208482,17.0416666666667,17,3.95055490506979,26.6666666666667,27,1.52752523165195,FALSE
"C13H20O9","Global core","319.103481",43.0891719745223,43,4.97477714509023,41.05,41,4.13965081386818,45.2077922077922,45,4.90525406375026,FALSE
"C13H20O9S","Sed Sat - Water Inbetween","351.075514",17.3030303030303,17,6.60248461037987,20,20,NA,17.21875,17,6.69007148329619,FALSE
"C13H21O10N",NA,"350.109603",2,2,1,NA,NA,NA,2,2,1,FALSE
"C13H21O15N2SP",NA,"507.032721",1,1,NA,NA,NA,NA,1,1,NA,FALSE
"C13H21O7NS",NA,"334.096679",9,9,NA,NA,NA,NA,9,9,NA,FALSE
"C13H23O12NS",NA,"416.086699",3,3,NA,NA,NA,NA,3,3,NA,FALSE
"C13H23O12P",NA,"401.085595",11.6875,11.5,2.15154982899924,11.6875,11.5,2.15154982899924,NA,NA,NA,FALSE
"C13H23O4N","Sed Inbetween - Water Sat","256.155475",28.1290322580645,29,5.63503057133907,28.3166666666667,29,5.14037414277245,22.5,22.5,17.6776695296637,FALSE
"C13H23O5N3",NA,"300.156554",12.5116279069767,13,2.43361472303137,12.5116279069767,13,2.43361472303137,NA,NA,NA,FALSE
"C13H24O11S",NA,"387.096745",3,3,NA,NA,NA,NA,3,3,NA,FALSE
"C13H24O4S",NA,"275.132271",33.8,33,3.70135110466435,NA,NA,NA,33.8,33,3.70135110466435,FALSE
"C13H25O11NS",NA,"402.107352",5.66666666666667,5,3.05505046330389,NA,NA,NA,5.66666666666667,5,3.05505046330389,FALSE
"C13H25O13NS",NA,"434.097107",2,2,NA,NA,NA,NA,2,2,NA,FALSE
"C13H25O13P",NA,"419.096056",2,2,0,2,2,0,NA,NA,NA,FALSE
"C13H25O7N","Sed Core - Water Inbetween","306.155916",13.0891089108911,14,4.20499467276949,14.780487804878,15,2.45464734458317,5.78947368421053,6,1.35724178507659,FALSE
"C13H26O10S","Sed Sat - Water Inbetween","373.117361",4.5,4.5,2.07364413533277,5.5,5.5,0.707106781186548,4,4,2.44948974278318,FALSE
"C13H26O12S",NA,"405.107119",5.75,6,2.21735578260835,NA,NA,NA,5.75,6,2.21735578260835,FALSE
"C13H27O5SP",NA,"325.124258",2,2,NA,2,2,NA,NA,NA,NA,FALSE
"C13H27O6N4P",NA,"365.159521",1.35714285714286,1,0.497245158098847,1.35714285714286,1,0.497245158098847,NA,NA,NA,FALSE
"C13H27O8N2P","Global satellite","369.143396",12,12,NA,12,12,NA,NA,NA,NA,FALSE
"C13H28O11S","Global satellite","391.127927",1.33333333333333,1,0.577350269189626,1,1,0,2,2,NA,FALSE
"C13H28O6S",NA,"311.153377",10.6666666666667,11,0.866025403784439,10.6666666666667,11,0.866025403784439,NA,NA,NA,FALSE
"C13H6O10","Global satellite","320.988814",44.4545454545455,45,3.95887954764063,38,38,1.4142135623731,45.8888888888889,46,2.57120810342359,FALSE
"C13H6O6S",NA,"288.981304",13,13,NA,NA,NA,NA,13,13,NA,FALSE
"C13H6O9","Sed Sat - Water Inbetween","304.993938",64.0454545454545,65,6.12260221867454,54.8888888888889,55,5.55527777083299,66.4,66,3.49957980670957,FALSE
"C13H7O12N2P","Sed Core - Water Sat","412.966368",1.10526315789474,1,0.311011747775905,1.10526315789474,1,0.311011747775905,NA,NA,NA,FALSE
"C13H7O5P",NA,"272.995966",1,1,NA,1,1,NA,NA,NA,NA,FALSE
"C13H8O5S",NA,"275.001861",4,4,NA,NA,NA,NA,4,4,NA,FALSE
"C13H8O6N2",NA,"287.030972",11,11,NA,NA,NA,NA,11,11,NA,FALSE
"C13H8O9S",NA,"338.981508",7,7,NA,NA,NA,NA,7,7,NA,FALSE
"C13H9O6SP",NA,"322.978349",1,1,NA,NA,NA,NA,1,1,NA,FALSE
"C13H9ON2P",NA,"239.037973",1,1,NA,NA,NA,NA,1,1,NA,FALSE
"C14H10O10S","Global satellite","368.992244",11.3076923076923,11,4.49786274032114,4,4,NA,11.9166666666667,11,4.10007390916384,FALSE
"C14H10O6","Sed Inbetween - Water Core","273.040478",64.3533333333333,67,14.3199943134229,50.728813559322,50,9.79590081136084,73.1868131868132,74,8.77865098205374,FALSE
"C14H10O8S","Global satellite","337.002367",20.9230769230769,23,8.93925368306865,10.6666666666667,7,7.23417813807024,24,23,7.02376916856849,FALSE
"C14H10O9S","Sed Sat - Water Inbetween","352.997352",6.66666666666667,5.5,4.4585634321817,5,5,NA,6.81818181818182,6,4.6436662631628,FALSE
"C14H11O4N","Global satellite","256.061562",22.5,22.5,10.6066017177982,15,15,NA,30,30,NA,FALSE
"C14H11OSP",NA,"257.019671",4,4,NA,NA,NA,NA,4,4,NA,FALSE
"C14H12O11S",NA,"387.002686",6.84615384615385,6,2.07549808665108,NA,NA,NA,6.84615384615385,6,2.07549808665108,FALSE
"C14H13O5NS",NA,"306.044276",2,2,NA,NA,NA,NA,2,2,NA,FALSE
"C14H13O8NS",NA,"354.028868",5,5,1.24721912892465,NA,NA,NA,5,5,1.24721912892465,FALSE
"C14H13O8NS",NA,"Double",8,8,2.66143269129774,0,0,0,8,8,2.66143269129774,NA
"C14H14O10N2","Sed Sat - Water Inbetween","369.057619",23.15625,23,4.28131254369197,4,4,NA,23.7741935483871,23,2.51276311948095,FALSE
"C14H14O11","Sed Inbetween - Water Core","357.046323",55.2484472049689,56,14.0828046993047,41.9428571428571,42,8.51577515561767,65.4835164835165,68,7.30504032594031,FALSE
"C14H14O13","Sed Sat - Water Inbetween","389.036144",32.1971830985916,32,2.30291565697462,28.3333333333333,28,1.86189867250253,32.5538461538462,33,2.00024037017093,FALSE
"C14H14O7N4S",NA,"381.051143",1,1,NA,1,1,NA,NA,NA,NA,FALSE
"C14H14O9S","Sed Sat - Water Inbetween","357.028543",15.9423076923077,16,4.70466377510683,8,4,7.81024967590665,16.4285714285714,16,4.09776361771475,FALSE
"C14H15O11N2SP",NA,"449.006112",1,1,NA,1,1,NA,NA,NA,NA,FALSE
"C14H15ON2S2P","Global satellite","321.029157",1,1,NA,1,1,NA,NA,NA,NA,FALSE
"C14H16O10","Global core","343.067113",50.5888888888889,50,9.71078355202551,42.0348837209302,42,6.00675634190584,58.4148936170213,60,4.35373915298297,FALSE
"C14H16O3S","Global satellite","263.074735",20.4285714285714,21,3.25868802112869,15,15,NA,21.3333333333333,21,2.42212028327799,FALSE
"C14H17O10N","Sed Sat - Water Core","358.077999",56.3010752688172,59,9.6850231153195,39.25,38,7.24568837309472,57.9058823529412,60,8.24999787793878,FALSE
"C14H17O10NS",NA,"390.050165",3,3,0,NA,NA,NA,3,3,0,FALSE
"C14H17O6N","Sed Inbetween - Water Core","294.098304",59.4857142857143,60,12.9623079955473,46.4285714285714,48,11.4741946496102,62.75,63.5,11.1753547691725,FALSE
"C14H18O11","Sed Inbetween - Water Core","361.077621",40.6165413533835,41,7.85736655370371,31.8888888888889,32,3.2419285942323,45.0795454545455,46.5,5.36746604507533,FALSE
"C14H18O12N2S","Global satellite","437.050824",1.5,1.5,0.577350269189626,1.5,1.5,0.707106781186548,1.5,1.5,0.707106781186548,FALSE
"C14H18O5S","Sed Sat - Water Inbetween","297.080232",36.4285714285714,36.5,14.2454834214009,21.5555555555556,20,11.2039179655055,40.4848484848485,37,12.2247730350128,FALSE
"C14H18O6S","Sed Sat - Water Inbetween","313.075094",15.3265306122449,15,7.21222271304659,8,8,5.62138772902208,16.3488372093023,15,6.85177669322495,FALSE
"C14H18O9N2",NA,"357.093958",27.8666666666667,28.5,6.12363050605706,NA,NA,NA,27.8666666666667,28.5,6.12363050605706,FALSE
"C14H19O10N","Sed Inbetween - Water Core","360.093678",34.8761904761905,36,7.13563004346611,31.8461538461538,32,2.73392739010365,35.304347826087,37,7.46381620334049,FALSE
"C14H19O5N3S",NA,"340.097248",1,1,NA,NA,NA,NA,1,1,NA,FALSE
"C14H19O9P","Global core","361.069538",20.4157303370787,22.5,7.3527872247243,13.6547619047619,13,4.13767307756963,26.4574468085106,27,3.07142534113602,FALSE
"C14H20O15N4","Global satellite","483.085331",1.5,1.5,0.707106781186548,2,2,NA,1,1,NA,FALSE
"C14H20O4N2",NA,"279.135075",8.83673469387755,8,3.93354663321108,8.83673469387755,8,3.93354663321108,NA,NA,NA,FALSE
"C14H20O5","Global core","267.123805",93.0531914893617,94,11.7645047769818,87.8924731182796,90,11.119374362279,98.1052631578947,99,10.1084267397759,FALSE
"C14H20O5NS2P",NA,"376.044599",1,1,NA,NA,NA,NA,1,1,NA,FALSE
"C14H20O6","Global core","283.118715",112.614973262032,113,13.4176657094548,105.489130434783,107,11.4109014439272,119.515789473684,121,11.5047290534591,FALSE
"C14H22O7","Global core","301.129318",61.9732620320856,63,8.54490551555017,66.7826086956522,68,7.26851721952098,57.3157894736842,58,6.98366354794902,FALSE
"C14H22O7N4",NA,"357.141609",12.258064516129,12,3.21421573571205,12.258064516129,12,3.21421573571205,NA,NA,NA,FALSE
"C14H22O8","Global core","317.124227",58.3934426229508,59,7.5620772086512,62.1413043478261,64,7.10916684464754,54.6043956043956,55,5.97193272433477,FALSE
"C14H23O10P","Sed Core - Water Inbetween","381.095685",14.1567164179104,14,4.18169026805237,15.3058823529412,16,4.4024439354797,12.1632653061224,12,2.85297314784295,FALSE
"C14H23O3P","Sed Core - Water Inbetween","269.131214",1.67716535433071,1,0.889817974642286,2.14492753623188,2,0.943637553781681,1.12068965517241,1,0.328611443719994,FALSE
"C14H23O4N","Sed Inbetween - Water Sat","268.155459",27.4444444444444,29,6.64097614079166,28.1666666666667,29,5.44271884316994,21.6666666666667,14,13.2790561913614,FALSE
"C14H23O4NS","Global satellite","300.127546",7.5,7.5,0.707106781186548,8,8,NA,7,7,NA,FALSE
"C14H23O9N","Global core","348.130322",5.66666666666667,4,3.78593889720018,NA,NA,NA,5.66666666666667,4,3.78593889720018,FALSE
"C14H23ON3S",NA,"280.148973",1,1,NA,1,1,NA,NA,NA,NA,FALSE
"C14H24O10N2S",NA,"411.107652",1.25,1,0.462910049886276,1.25,1,0.462910049886276,NA,NA,NA,FALSE
"C14H24O5N2",NA,"299.161293",20.0526315789474,20,4.39031363357672,20.0526315789474,20,4.39031363357672,NA,NA,NA,FALSE
"C14H24O6","Global core","287.150015",69.3945945945946,72,9.74015517313301,76.4347826086957,77,5.26298362675758,62.4301075268817,61,7.98422064675936,FALSE
"C14H24O6N4",NA,"343.162263",8,8,NA,8,8,NA,NA,NA,NA,FALSE
"C14H24O8","Sed Core - Water Inbetween","319.139868",52.1056338028169,53,6.63400625241996,54.5393258426966,55,5.83690488454766,48.0188679245283,47,5.87527598709442,FALSE
"C14H24O9S","Global satellite","367.106713",10.375,12,4.8425200051213,2.33333333333333,2,1.52752523165195,12.2307692307692,12,3.00427046479524,FALSE
"C14H25O10NS",NA,"398.112538",2,2,NA,NA,NA,NA,2,2,NA,FALSE
"C14H25O4N3",NA,"298.177245",13.921568627451,13,4.1223446593166,13.921568627451,13,4.1223446593166,NA,NA,NA,FALSE
"C14H25O8P","Global core","351.121581",41.0855614973262,40,7.62728231876351,46.1413043478261,48,6.56427480948858,36.1894736842105,36,4.91479472275835,FALSE
"C14H26O10","Sed Inbetween - Water Sat","353.145294",17.2702702702703,18,3.96266358686966,18.2413793103448,18,3.06658456376137,13.75,15.5,5.00713776237768,FALSE
"C14H26O4","Sed Core - Water Inbetween","257.175834",44.3636363636364,49,10.7719938485162,50.5483870967742,52,6.43616840011309,32.86,31.5,7.13144803110898,FALSE
"C14H26O4S","Global satellite","289.147925",29,27,7.6594168620507,23,23,0,35,35,5.65685424949238,FALSE
"C14H26O6N4",NA,"345.177989",16.859649122807,16,4.4337931055991,16.859649122807,16,4.4337931055991,NA,NA,NA,FALSE
"C14H26O7","Sed Inbetween - Water Sat","305.160638",24.78125,25,3.10385704751823,25.3793103448276,26,2.36811855297486,19,19,3.63318042491699,FALSE
"C14H27O14N",NA,"432.136001",1,1,NA,1,1,NA,NA,NA,NA,FALSE
"C14H27O3N4P",NA,"329.174882",1,1,NA,NA,NA,NA,1,1,NA,FALSE
"C14H27O5SP",NA,"337.124395",3,3,NA,3,3,NA,NA,NA,NA,FALSE
"C14H29O11N3S",NA,"446.145074",1.5,1.5,0.707106781186548,NA,NA,NA,1.5,1.5,0.707106781186548,FALSE
"C14H29O5N","Sed Inbetween - Water Sat","290.197347",20.5365853658537,21,4.77544532465617,21.4358974358974,21,2.63373730651523,3,3,1.4142135623731,FALSE
"C14H29O5NS","Global satellite","322.169402",5.5,4,3.69684550213647,7,7,5.65685424949238,4,4,0,FALSE
"C14H29O6N","Sed Core - Water Sat","306.192305",10.7173913043478,11,3.03577962887433,10.9,11,2.79666735859071,2.5,2.5,2.12132034355964,FALSE
"C14H29O6N4P",NA,"379.175023",1.22222222222222,1,0.440958551844098,1.22222222222222,1,0.440958551844098,NA,NA,NA,FALSE
"C14H29O8N",NA,"338.182098",20.8375,21,3.39188812658837,20.8375,21,3.39188812658837,NA,NA,NA,FALSE
"C14H30O12N2S",NA,"449.144521",2,2,0,2,2,0,NA,NA,NA,FALSE
"C14H30O13N2S2",NA,"497.111511",1,1,NA,NA,NA,NA,1,1,NA,FALSE
"C14H30O4S","Sed Inbetween - Water Core","293.179192",5.25477707006369,5,2.98265167387611,8.12903225806452,8,1.92041551999409,3.37894736842105,3,1.83453250679214,FALSE
"C14H30O9S","Global satellite","373.153647",8.5,8,1.73205080756888,8,8,NA,8.66666666666667,8,2.08166599946613,FALSE
"C14H5O3P",NA,"250.990408",1,1,NA,1,1,NA,NA,NA,NA,FALSE
"C14H6O10","Global satellite","332.988864",43,41,3.46410161513775,41,41,NA,44,44,4.24264068711928,FALSE
"C14H7O10N2S2P",NA,"456.920768",2,2,NA,2,2,NA,NA,NA,NA,FALSE
"C14H7O4N3S2",NA,"343.980543",1,1,0,1,1,0,NA,NA,NA,FALSE
"C14H8O10","Sed Inbetween - Water Core","335.004499",53.8691588785047,56,9.0866729201363,44.3214285714286,43.5,6.72228781287691,57.253164556962,58,7.22791659599969,FALSE
"C14H8O9","Sed Inbetween - Water Core","319.009608",44.3576642335766,49,10.6175058181381,33.5576923076923,33,7.42653816255863,50.9647058823529,53,5.71432422956208,FALSE
"C15H10O11","Sed Inbetween - Water Core","365.015069",58.1267605633803,63,13.4110461272024,45.0181818181818,46,9.70774968983049,66.4137931034483,69,7.50589183170489,FALSE
"C15H11O4N",NA,"268.061664",2,2,NA,NA,NA,NA,2,2,NA,FALSE
"C15H11O5N3",NA,"312.062635",2,2,NA,NA,NA,NA,2,2,NA,FALSE
"C15H11O7NS",NA,"348.018443",5,5,NA,NA,NA,NA,5,5,NA,FALSE
"C15H12O5","Sed Inbetween - Water Core","271.061176",27,27,7.42334564775618,20.3958333333333,20.5,4.91519391333381,30.7294117647059,32,5.8378653863298,FALSE
"C15H12O5S",NA,"303.033326",10.3333333333333,10.5,2.58198889747161,NA,NA,NA,10.3333333333333,10.5,2.58198889747161,FALSE
"C15H13O10NS",NA,"398.018716",8,8,NA,NA,NA,NA,8,8,NA,FALSE
"C15H15O12SP",NA,"448.995047",1,1,NA,NA,NA,NA,1,1,NA,FALSE
"C15H15O14N4P",NA,"505.025015",1,1,NA,1,1,NA,NA,NA,NA,FALSE
"C15H15O9NS",NA,"384.039401",1.6,1.5,0.699205898780101,NA,NA,NA,1.6,1.5,0.699205898780101,FALSE
"C15H16O11S","Global in-between","Double",7.52584670231729,7,4.56879883952632,2.46666666666667,2,1.52310995381451,9.66898954703833,11,4.26244208441688,NA
"C15H16O11S","Global in-between","403.033958",5.98039215686275,6,3.55803426671768,1.4,1,1.26491106406735,7.09756097560976,8,2.99002406385618,FALSE
"C15H18O10S","Sed Sat - Water Core","389.054731",9.33333333333333,8,4.65614150124904,3.8,1,4.38178046004133,9.71232876712329,8,4.45495807454644,FALSE
"C15H18O11NP",NA,"418.054526",5.5,4.5,3.1091263510296,NA,NA,NA,5.5,4.5,3.1091263510296,FALSE
"C15H18O14N2S","Global satellite","481.040189",1,1,0,1,1,0,NA,NA,NA,FALSE
"C15H19O7N","Sed Inbetween - Water Core","324.108871",60.8666666666667,62,12.6018094828043,49.5555555555556,50,10.2781820202323,64.1505376344086,65,11.2741973941261,FALSE
"C15H19O7NS","Global satellite","356.080914",13,12,5.18238775634773,NA,NA,NA,13,12,5.18238775634773,FALSE
"C15H20O10S",NA,"391.070384",15.4358974358974,15,5.52347938430339,NA,NA,NA,15.4358974358974,15,5.52347938430339,FALSE
"C15H20O12NP",NA,"436.065095",7,7,NA,NA,NA,NA,7,7,NA,FALSE
"C15H20O2N3P",NA,"304.121886",1,1,NA,NA,NA,NA,1,1,NA,FALSE
"C15H20O4","Global core","263.128908",50.5380434782609,51,8.81929507103668,46.5494505494505,47,7.59570600370694,54.4408602150538,54,8.19392983912534,FALSE
"C15H20O6S","Sed Sat - Water Inbetween","327.090737",13.703125,13,6.97314505686831,7.5,6.5,5.54075807087803,14.3448275862069,13,6.82501005497089,FALSE
"C15H20O9NP",NA,"388.080429",10.3846153846154,10,2.32978209611642,NA,NA,NA,10.3846153846154,10,2.32978209611642,FALSE
"C15H21O12N2S2P",NA,"515.020182",1.5,1.5,0.707106781186548,NA,NA,NA,1.5,1.5,0.707106781186548,FALSE
"C15H21O17N3S",NA,"546.052039",1,1,0,NA,NA,NA,1,1,0,FALSE
"C15H21O5P","Global in-between","311.105537",17.5061728395062,18,2.48557567170124,15.3461538461538,15,2.44854745009865,18.5272727272727,18,1.75176678490228,FALSE
"C15H21O7NS","Global satellite","358.096629",21.7777777777778,21,7.98087992920859,9,9,NA,23.375,23.5,6.82301776551779,FALSE
"C15H21O8NS",NA,"374.091578",8.5,9,3.9510898637099,NA,NA,NA,8.5,9,3.9510898637099,FALSE
"C15H21O9NS",NA,"390.086515",5.66666666666667,6.5,2.73252020425589,NA,NA,NA,5.66666666666667,6.5,2.73252020425589,FALSE
"C15H22O4S","Sed Inbetween - Water Sat","297.116632",18.2692307692308,16.5,6.12009029990855,15.7567567567568,15,3.13940374209114,24.4666666666667,27,7.29840165150334,FALSE
"C15H23O7N","Global in-between","328.140231",35.4,36,6.07072741467475,36.12,36,5.58946886225893,34.5,34,6.56002273662864,FALSE
"C15H23O9P","Global core","377.100823",22.6631016042781,23,4.1372783383235,19.695652173913,19.5,3.19250196566337,25.5368421052632,26,2.65302126574707,FALSE
"C15H24O10","Global in-between","363.129641",28.5692307692308,28,3.10226344167262,28.2285714285714,28,2.6577933603308,28.9666666666667,28,3.55724935708839,FALSE
"C15H24O11S","Global satellite","411.096644",13.6,14,8.53229160308062,5,5,NA,15.75,17.5,8.13941029804985,FALSE
"C15H24O4S2",NA,"331.104059",1,1,NA,1,1,NA,NA,NA,NA,FALSE
"C15H24O5N2",NA,"311.161268",19.5,19.5,0.707106781186548,19.5,19.5,0.707106781186548,NA,NA,NA,FALSE
"C15H24O6S","Sed Inbetween - Water Core","331.122066",13.6814814814815,11,9.10605166322437,12.1176470588235,11,5.4539785801689,14.6309523809524,11,10.6553677427222,FALSE
"C15H25O5N","Sed Inbetween - Water Sat","298.166034",34.1914893617021,35,5.81092785329406,34.8863636363636,36,5.27043491030515,24,25,3.60555127546399,FALSE
"C15H26O12S",NA,"429.107041",16.9090909090909,16,4.73999287631664,NA,NA,NA,16.9090909090909,16,4.73999287631664,FALSE
"C15H26O12S",NA,"Double",19.9090909090909,19,7.56842000106283,0,0,0,19.9090909090909,19,7.56842000106283,NA
"C15H26O13S",NA,"445.101732",5.125,5.5,2.79987244607423,NA,NA,NA,5.125,5.5,2.79987244607423,FALSE
"C15H26O13S",NA,"Double",20.125,20.5,2.79987244607423,0,0,0,20.125,20.5,2.79987244607423,NA
"C15H26O6N4S",NA,"389.150054",6.71428571428571,7,0.825420305855557,6.71428571428571,7,0.825420305855557,NA,NA,NA,FALSE
"C15H26O6S","Sed Sat - Water Inbetween","333.137741",27.2,23,10.8917973723348,26,25,7.04745817062199,27.3448275862069,23,11.3037049106297,FALSE
"C15H26O8N4",NA,"389.167972",4,4,0.816496580927726,4,4,0.816496580927726,NA,NA,NA,FALSE
"C15H27O16N3S",NA,"536.103685",1,1,NA,NA,NA,NA,1,1,NA,FALSE
"C15H27O7N","Sed Core - Water Sat","332.171516",44.4074074074074,45,5.3916087065406,44.9358974358974,45,4.40878622042348,30.6666666666667,37,10.9696551146029,FALSE
"C15H27O7N3S",NA,"392.149538",2.03571428571429,2,0.576203594236084,2.03571428571429,2,0.576203594236084,NA,NA,NA,FALSE
"C15H27O8P","Global core","365.137244",43.9839572192513,43,10.4142561180712,52.7717391304348,54,6.15389318543901,35.4736842105263,35,5.4006345278561,FALSE
"C15H27O9SP",NA,"413.104212",3,3,NA,3,3,NA,NA,NA,NA,FALSE
"C15H28O10NP",NA,"412.137911",8.875,9,3.19562596629451,8.875,9,3.19562596629451,NA,NA,NA,FALSE
"C15H28O18N2S","Sed Inbetween - Water Sat","555.098688",1,1,0,1,1,0,1,1,0,FALSE
